EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), APRIL 2010
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://eca.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SD   : daily snow depth in 1 cm
23-27 Q_SD : quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the series of NETHERLANDS, PUTTEN (GLD) (source-ID: 101992)
See file source.txt for more info.



 SOUID,    DATE,   SD, Q_SD
101992,19821217,    0,    0
101992,19821218,    0,    0
101992,19821219,    0,    0
101992,19821220,    0,    0
101992,19821221,    0,    0
101992,19821222,    0,    0
101992,19821223,    0,    0
101992,19821224,    0,    0
101992,19821225,    0,    0
101992,19821226,    0,    0
101992,19821227,    0,    0
101992,19821228,    0,    0
101992,19821229,    0,    0
101992,19821230,    0,    0
101992,19821231,    0,    0
101992,19830101,    0,    0
101992,19830102,    0,    0
101992,19830103,    0,    0
101992,19830104,    0,    0
101992,19830105,    0,    0
101992,19830106,    0,    0
101992,19830107,    0,    0
101992,19830108,    0,    0
101992,19830109,    0,    0
101992,19830110,    0,    0
101992,19830111,    0,    0
101992,19830112,    0,    0
101992,19830113,    0,    0
101992,19830114,    0,    0
101992,19830115,    0,    0
101992,19830116,    0,    0
101992,19830117,    0,    0
101992,19830118,    0,    0
101992,19830119,    0,    0
101992,19830120,    0,    0
101992,19830121,    0,    0
101992,19830122,    0,    0
101992,19830123,    0,    0
101992,19830124,    0,    0
101992,19830125,    0,    0
101992,19830126,    0,    0
101992,19830127,    0,    0
101992,19830128,    0,    0
101992,19830129,    0,    0
101992,19830130,    0,    0
101992,19830131,    0,    0
101992,19830201,    0,    0
101992,19830202,    0,    0
101992,19830203,    0,    0
101992,19830204,    0,    0
101992,19830205,    4,    0
101992,19830206,    0,    0
101992,19830207,    0,    0
101992,19830208,    2,    0
101992,19830209,    2,    0
101992,19830210,    2,    0
101992,19830211,    2,    0
101992,19830212,    2,    0
101992,19830213,    2,    0
101992,19830214,    2,    0
101992,19830215,    1,    0
101992,19830216,    2,    0
101992,19830217,    0,    0
101992,19830218,    0,    0
101992,19830219,    0,    0
101992,19830220,    0,    0
101992,19830221,    0,    0
101992,19830222,    0,    0
101992,19830223,    0,    0
101992,19830224,    0,    0
101992,19830225,    0,    0
101992,19830226,    0,    0
101992,19830227,    0,    0
101992,19830228,    0,    0
101992,19830301,    0,    0
101992,19830302,    0,    0
101992,19830303,    0,    0
101992,19830304,    0,    0
101992,19830305,    0,    0
101992,19830306,    0,    0
101992,19830307,    0,    0
101992,19830308,    0,    0
101992,19830309,    0,    0
101992,19830310,    0,    0
101992,19830311,    0,    0
101992,19830312,    0,    0
101992,19830313,    0,    0
101992,19830314,    0,    0
101992,19830315,    0,    0
101992,19830316,    0,    0
101992,19830317,    0,    0
101992,19830318,    0,    0
101992,19830319,    0,    0
101992,19830320,    0,    0
101992,19830321,    0,    0
101992,19830322,    0,    0
101992,19830323,    0,    0
101992,19830324,    0,    0
101992,19830325,    0,    0
101992,19830326,    0,    0
101992,19830327,    0,    0
101992,19830328,    0,    0
101992,19830329,    0,    0
101992,19830330,    0,    0
101992,19830331,    0,    0
101992,19830401,    0,    0
101992,19830402,    0,    0
101992,19830403,    0,    0
101992,19830404,    0,    0
101992,19830405,    0,    0
101992,19830406,    0,    0
101992,19830407,    0,    0
101992,19830408,    0,    0
101992,19830409,    0,    0
101992,19830410,    0,    0
101992,19830411,    0,    0
101992,19830412,    0,    0
101992,19830413,    0,    0
101992,19830414,    0,    0
101992,19830415,    0,    0
101992,19830416,    0,    0
101992,19830417,    0,    0
101992,19830418,    0,    0
101992,19830419,    0,    0
101992,19830420,    0,    0
101992,19830421,    0,    0
101992,19830422,    0,    0
101992,19830423,    0,    0
101992,19830424,    0,    0
101992,19830425,    0,    0
101992,19830426,    0,    0
101992,19830427,    0,    0
101992,19830428,    0,    0
101992,19830429,    0,    0
101992,19830430,    0,    0
101992,19830501,    0,    0
101992,19830502,    0,    0
101992,19830503,    0,    0
101992,19830504,    0,    0
101992,19830505,    0,    0
101992,19830506,    0,    0
101992,19830507,    0,    0
101992,19830508,    0,    0
101992,19830509,    0,    0
101992,19830510,    0,    0
101992,19830511,    0,    0
101992,19830512,    0,    0
101992,19830513,    0,    0
101992,19830514,    0,    0
101992,19830515,    0,    0
101992,19830516,    0,    0
101992,19830517,    0,    0
101992,19830518,    0,    0
101992,19830519,    0,    0
101992,19830520,    0,    0
101992,19830521,    0,    0
101992,19830522,    0,    0
101992,19830523,    0,    0
101992,19830524,    0,    0
101992,19830525,    0,    0
101992,19830526,    0,    0
101992,19830527,    0,    0
101992,19830528,    0,    0
101992,19830529,    0,    0
101992,19830530,    0,    0
101992,19830531,    0,    0
101992,19830601,    0,    0
101992,19830602,    0,    0
101992,19830603,    0,    0
101992,19830604,    0,    0
101992,19830605,    0,    0
101992,19830606,    0,    0
101992,19830607,    0,    0
101992,19830608,    0,    0
101992,19830609,    0,    0
101992,19830610,    0,    0
101992,19830611,    0,    0
101992,19830612,    0,    0
101992,19830613,    0,    0
101992,19830614,    0,    0
101992,19830615,    0,    0
101992,19830616,    0,    0
101992,19830617,    0,    0
101992,19830618,    0,    0
101992,19830619,    0,    0
101992,19830620,    0,    0
101992,19830621,    0,    0
101992,19830622,    0,    0
101992,19830623,    0,    0
101992,19830624,    0,    0
101992,19830625,    0,    0
101992,19830626,    0,    0
101992,19830627,    0,    0
101992,19830628,    0,    0
101992,19830629,    0,    0
101992,19830630,    0,    0
101992,19830701,    0,    0
101992,19830702,    0,    0
101992,19830703,    0,    0
101992,19830704,    0,    0
101992,19830705,    0,    0
101992,19830706,    0,    0
101992,19830707,    0,    0
101992,19830708,    0,    0
101992,19830709,    0,    0
101992,19830710,    0,    0
101992,19830711,    0,    0
101992,19830712,    0,    0
101992,19830713,    0,    0
101992,19830714,    0,    0
101992,19830715,    0,    0
101992,19830716,    0,    0
101992,19830717,    0,    0
101992,19830718,    0,    0
101992,19830719,    0,    0
101992,19830720,    0,    0
101992,19830721,    0,    0
101992,19830722,    0,    0
101992,19830723,    0,    0
101992,19830724,    0,    0
101992,19830725,    0,    0
101992,19830726,    0,    0
101992,19830727,    0,    0
101992,19830728,    0,    0
101992,19830729,    0,    0
101992,19830730,    0,    0
101992,19830731,    0,    0
101992,19830801,    0,    0
101992,19830802,    0,    0
101992,19830803,    0,    0
101992,19830804,    0,    0
101992,19830805,    0,    0
101992,19830806,    0,    0
101992,19830807,    0,    0
101992,19830808,    0,    0
101992,19830809,    0,    0
101992,19830810,    0,    0
101992,19830811,    0,    0
101992,19830812,    0,    0
101992,19830813,    0,    0
101992,19830814,    0,    0
101992,19830815,    0,    0
101992,19830816,    0,    0
101992,19830817,    0,    0
101992,19830818,    0,    0
101992,19830819,    0,    0
101992,19830820,    0,    0
101992,19830821,    0,    0
101992,19830822,    0,    0
101992,19830823,    0,    0
101992,19830824,    0,    0
101992,19830825,    0,    0
101992,19830826,    0,    0
101992,19830827,    0,    0
101992,19830828,    0,    0
101992,19830829,    0,    0
101992,19830830,    0,    0
101992,19830831,    0,    0
101992,19830901,    0,    0
101992,19830902,    0,    0
101992,19830903,    0,    0
101992,19830904,    0,    0
101992,19830905,    0,    0
101992,19830906,    0,    0
101992,19830907,    0,    0
101992,19830908,    0,    0
101992,19830909,    0,    0
101992,19830910,    0,    0
101992,19830911,    0,    0
101992,19830912,    0,    0
101992,19830913,    0,    0
101992,19830914,    0,    0
101992,19830915,    0,    0
101992,19830916,    0,    0
101992,19830917,    0,    0
101992,19830918,    0,    0
101992,19830919,    0,    0
101992,19830920,    0,    0
101992,19830921,    0,    0
101992,19830922,    0,    0
101992,19830923,    0,    0
101992,19830924,    0,    0
101992,19830925,    0,    0
101992,19830926,    0,    0
101992,19830927,    0,    0
101992,19830928,    0,    0
101992,19830929,    0,    0
101992,19830930,    0,    0
101992,19831001,    0,    0
101992,19831002,    0,    0
101992,19831003,    0,    0
101992,19831004,    0,    0
101992,19831005,    0,    0
101992,19831006,    0,    0
101992,19831007,    0,    0
101992,19831008,    0,    0
101992,19831009,    0,    0
101992,19831010,    0,    0
101992,19831011,    0,    0
101992,19831012,    0,    0
101992,19831013,    0,    0
101992,19831014,    0,    0
101992,19831015,    0,    0
101992,19831016,    0,    0
101992,19831017,    0,    0
101992,19831018,    0,    0
101992,19831019,    0,    0
101992,19831020,    0,    0
101992,19831021,    0,    0
101992,19831022,    0,    0
101992,19831023,    0,    0
101992,19831024,    0,    0
101992,19831025,    0,    0
101992,19831026,    0,    0
101992,19831027,    0,    0
101992,19831028,    0,    0
101992,19831029,    0,    0
101992,19831030,    0,    0
101992,19831031,    0,    0
101992,19831101,    0,    0
101992,19831102,    0,    0
101992,19831103,    0,    0
101992,19831104,    0,    0
101992,19831105,    0,    0
101992,19831106,    0,    0
101992,19831107,    0,    0
101992,19831108,    0,    0
101992,19831109,    0,    0
101992,19831110,    0,    0
101992,19831111,    0,    0
101992,19831112,    0,    0
101992,19831113,    0,    0
101992,19831114,    0,    0
101992,19831115,    0,    0
101992,19831116,    0,    0
101992,19831117,    0,    0
101992,19831118,    0,    0
101992,19831119,    0,    0
101992,19831120,    0,    0
101992,19831121,    0,    0
101992,19831122,    0,    0
101992,19831123,    0,    0
101992,19831124,    0,    0
101992,19831125,    0,    0
101992,19831126,    0,    0
101992,19831127,    0,    0
101992,19831128,    0,    0
101992,19831129,    0,    0
101992,19831130,    0,    0
101992,19831201,    0,    0
101992,19831202,    0,    0
101992,19831203,    0,    0
101992,19831204,    0,    0
101992,19831205,    0,    0
101992,19831206,    0,    0
101992,19831207,    0,    0
101992,19831208,    0,    0
101992,19831209,    0,    0
101992,19831210,    0,    0
101992,19831211,    0,    0
101992,19831212,    0,    0
101992,19831213,    0,    0
101992,19831214,    0,    0
101992,19831215,    0,    0
101992,19831216,    0,    0
101992,19831217,    0,    0
101992,19831218,    0,    0
101992,19831219,    0,    0
101992,19831220,    0,    0
101992,19831221,    0,    0
101992,19831222,    0,    0
101992,19831223,    0,    0
101992,19831224,    0,    0
101992,19831225,    0,    0
101992,19831226,    0,    0
101992,19831227,    0,    0
101992,19831228,    0,    0
101992,19831229,    0,    0
101992,19831230,    0,    0
101992,19831231,    0,    0
101992,19840101,    0,    0
101992,19840102,    0,    0
101992,19840103,    0,    0
101992,19840104,    0,    0
101992,19840105,    0,    0
101992,19840106,    0,    0
101992,19840107,    0,    0
101992,19840108,    0,    0
101992,19840109,    0,    0
101992,19840110,    0,    0
101992,19840111,    0,    0
101992,19840112,    0,    0
101992,19840113,    0,    0
101992,19840114,    0,    0
101992,19840115,    0,    0
101992,19840116,    0,    0
101992,19840117,    0,    0
101992,19840118,    0,    0
101992,19840119,    0,    0
101992,19840120,    0,    0
101992,19840121,    0,    0
101992,19840122,    0,    0
101992,19840123,    8,    0
101992,19840124,   15,    0
101992,19840125,    8,    0
101992,19840126,    8,    0
101992,19840127,    8,    0
101992,19840128,    4,    0
101992,19840129,    2,    0
101992,19840130,    0,    0
101992,19840131,    0,    0
101992,19840201,    0,    0
101992,19840202,    0,    0
101992,19840203,    0,    0
101992,19840204,    0,    0
101992,19840205,    0,    0
101992,19840206,    0,    0
101992,19840207,    0,    0
101992,19840208,    1,    0
101992,19840209,    0,    0
101992,19840210,    0,    0
101992,19840211,    0,    0
101992,19840212,    0,    0
101992,19840213,    0,    0
101992,19840214,    0,    0
101992,19840215,    0,    0
101992,19840216,    0,    0
101992,19840217,    0,    0
101992,19840218,    0,    0
101992,19840219,    0,    0
101992,19840220,    0,    0
101992,19840221,    0,    0
101992,19840222,    0,    0
101992,19840223,    0,    0
101992,19840224,    0,    0
101992,19840225,    0,    0
101992,19840226,    0,    0
101992,19840227,    0,    0
101992,19840228,    0,    0
101992,19840229,    0,    0
101992,19840301,    0,    0
101992,19840302,    0,    0
101992,19840303,    0,    0
101992,19840304,    0,    0
101992,19840305,    0,    0
101992,19840306,    0,    0
101992,19840307,    0,    0
101992,19840308,    0,    0
101992,19840309,    0,    0
101992,19840310,    4,    0
101992,19840311,    0,    0
101992,19840312,    0,    0
101992,19840313,    0,    0
101992,19840314,    0,    0
101992,19840315,    0,    0
101992,19840316,    0,    0
101992,19840317,    0,    0
101992,19840318,    0,    0
101992,19840319,    0,    0
101992,19840320,    0,    0
101992,19840321,    0,    0
101992,19840322,    0,    0
101992,19840323,    0,    0
101992,19840324,    0,    0
101992,19840325,    0,    0
101992,19840326,    0,    0
101992,19840327,    0,    0
101992,19840328,    0,    0
101992,19840329,    0,    0
101992,19840330,    0,    0
101992,19840331,    0,    0
101992,19840401,    0,    0
101992,19840402,    0,    0
101992,19840403,    0,    0
101992,19840404,    0,    0
101992,19840405,    0,    0
101992,19840406,    0,    0
101992,19840407,    0,    0
101992,19840408,    0,    0
101992,19840409,    0,    0
101992,19840410,    0,    0
101992,19840411,    0,    0
101992,19840412,    0,    0
101992,19840413,    0,    0
101992,19840414,    0,    0
101992,19840415,    0,    0
101992,19840416,    0,    0
101992,19840417,    0,    0
101992,19840418,    0,    0
101992,19840419,    0,    0
101992,19840420,    0,    0
101992,19840421,    0,    0
101992,19840422,    0,    0
101992,19840423,    0,    0
101992,19840424,    0,    0
101992,19840425,    0,    0
101992,19840426,    0,    0
101992,19840427,    0,    0
101992,19840428,    0,    0
101992,19840429,    0,    0
101992,19840430,    0,    0
101992,19840501,    0,    0
101992,19840502,    0,    0
101992,19840503,    0,    0
101992,19840504,    0,    0
101992,19840505,    0,    0
101992,19840506,    0,    0
101992,19840507,    0,    0
101992,19840508,    0,    0
101992,19840509,    0,    0
101992,19840510,    0,    0
101992,19840511,    0,    0
101992,19840512,    0,    0
101992,19840513,    0,    0
101992,19840514,    0,    0
101992,19840515,    0,    0
101992,19840516,    0,    0
101992,19840517,    0,    0
101992,19840518,    0,    0
101992,19840519,    0,    0
101992,19840520,    0,    0
101992,19840521,    0,    0
101992,19840522,    0,    0
101992,19840523,    0,    0
101992,19840524,    0,    0
101992,19840525,    0,    0
101992,19840526,    0,    0
101992,19840527,    0,    0
101992,19840528,    0,    0
101992,19840529,    0,    0
101992,19840530,    0,    0
101992,19840531,    0,    0
101992,19840601,    0,    0
101992,19840602,    0,    0
101992,19840603,    0,    0
101992,19840604,    0,    0
101992,19840605,    0,    0
101992,19840606,    0,    0
101992,19840607,    0,    0
101992,19840608,    0,    0
101992,19840609,    0,    0
101992,19840610,    0,    0
101992,19840611,    0,    0
101992,19840612,    0,    0
101992,19840613,    0,    0
101992,19840614,    0,    0
101992,19840615,    0,    0
101992,19840616,    0,    0
101992,19840617,    0,    0
101992,19840618,    0,    0
101992,19840619,    0,    0
101992,19840620,    0,    0
101992,19840621,    0,    0
101992,19840622,    0,    0
101992,19840623,    0,    0
101992,19840624,    0,    0
101992,19840625,    0,    0
101992,19840626,    0,    0
101992,19840627,    0,    0
101992,19840628,    0,    0
101992,19840629,    0,    0
101992,19840630,    0,    0
101992,19840701,    0,    0
101992,19840702,    0,    0
101992,19840703,    0,    0
101992,19840704,    0,    0
101992,19840705,    0,    0
101992,19840706,    0,    0
101992,19840707,    0,    0
101992,19840708,    0,    0
101992,19840709,    0,    0
101992,19840710,    0,    0
101992,19840711,    0,    0
101992,19840712,    0,    0
101992,19840713,    0,    0
101992,19840714,    0,    0
101992,19840715,    0,    0
101992,19840716,    0,    0
101992,19840717,    0,    0
101992,19840718,    0,    0
101992,19840719,    0,    0
101992,19840720,    0,    0
101992,19840721,    0,    0
101992,19840722,    0,    0
101992,19840723,    0,    0
101992,19840724,    0,    0
101992,19840725,    0,    0
101992,19840726,    0,    0
101992,19840727,    0,    0
101992,19840728,    0,    0
101992,19840729,    0,    0
101992,19840730,    0,    0
101992,19840731,    0,    0
101992,19840801,    0,    0
101992,19840802,    0,    0
101992,19840803,    0,    0
101992,19840804,    0,    0
101992,19840805,    0,    0
101992,19840806,    0,    0
101992,19840807,    0,    0
101992,19840808,    0,    0
101992,19840809,    0,    0
101992,19840810,    0,    0
101992,19840811,    0,    0
101992,19840812,    0,    0
101992,19840813,    0,    0
101992,19840814,    0,    0
101992,19840815,    0,    0
101992,19840816,    0,    0
101992,19840817,    0,    0
101992,19840818,    0,    0
101992,19840819,    0,    0
101992,19840820,    0,    0
101992,19840821,    0,    0
101992,19840822,    0,    0
101992,19840823,    0,    0
101992,19840824,    0,    0
101992,19840825,    0,    0
101992,19840826,    0,    0
101992,19840827,    0,    0
101992,19840828,    0,    0
101992,19840829,    0,    0
101992,19840830,    0,    0
101992,19840831,    0,    0
101992,19840901,    0,    0
101992,19840902,    0,    0
101992,19840903,    0,    0
101992,19840904,    0,    0
101992,19840905,    0,    0
101992,19840906,    0,    0
101992,19840907,    0,    0
101992,19840908,    0,    0
101992,19840909,    0,    0
101992,19840910,    0,    0
101992,19840911,    0,    0
101992,19840912,    0,    0
101992,19840913,    0,    0
101992,19840914,    0,    0
101992,19840915,    0,    0
101992,19840916,    0,    0
101992,19840917,    0,    0
101992,19840918,    0,    0
101992,19840919,    0,    0
101992,19840920,    0,    0
101992,19840921,    0,    0
101992,19840922,    0,    0
101992,19840923,    0,    0
101992,19840924,    0,    0
101992,19840925,    0,    0
101992,19840926,    0,    0
101992,19840927,    0,    0
101992,19840928,    0,    0
101992,19840929,    0,    0
101992,19840930,    0,    0
101992,19841001,    0,    0
101992,19841002,    0,    0
101992,19841003,    0,    0
101992,19841004,    0,    0
101992,19841005,    0,    0
101992,19841006,    0,    0
101992,19841007,    0,    0
101992,19841008,    0,    0
101992,19841009,    0,    0
101992,19841010,    0,    0
101992,19841011,    0,    0
101992,19841012,    0,    0
101992,19841013,    0,    0
101992,19841014,    0,    0
101992,19841015,    0,    0
101992,19841016,    0,    0
101992,19841017,    0,    0
101992,19841018,    0,    0
101992,19841019,    0,    0
101992,19841020,    0,    0
101992,19841021,    0,    0
101992,19841022,    0,    0
101992,19841023,    0,    0
101992,19841024,    0,    0
101992,19841025,    0,    0
101992,19841026,    0,    0
101992,19841027,    0,    0
101992,19841028,    0,    0
101992,19841029,    0,    0
101992,19841030,    0,    0
101992,19841031,    0,    0
101992,19841101,    0,    0
101992,19841102,    0,    0
101992,19841103,    0,    0
101992,19841104,    0,    0
101992,19841105,    0,    0
101992,19841106,    0,    0
101992,19841107,    0,    0
101992,19841108,    0,    0
101992,19841109,    0,    0
101992,19841110,    0,    0
101992,19841111,    0,    0
101992,19841112,    0,    0
101992,19841113,    0,    0
101992,19841114,    0,    0
101992,19841115,    0,    0
101992,19841116,    0,    0
101992,19841117,    0,    0
101992,19841118,    0,    0
101992,19841119,    0,    0
101992,19841120,    0,    0
101992,19841121,    0,    0
101992,19841122,    0,    0
101992,19841123,    0,    0
101992,19841124,    0,    0
101992,19841125,    0,    0
101992,19841126,    0,    0
101992,19841127,    0,    0
101992,19841128,    0,    0
101992,19841129,    0,    0
101992,19841130,    0,    0
101992,19841201,    0,    0
101992,19841202,    0,    0
101992,19841203,    0,    0
101992,19841204,    0,    0
101992,19841205,    0,    0
101992,19841206,    0,    0
101992,19841207,    0,    0
101992,19841208,    0,    0
101992,19841209,    0,    0
101992,19841210,    0,    0
101992,19841211,    0,    0
101992,19841212,    0,    0
101992,19841213,    0,    0
101992,19841214,    0,    0
101992,19841215,    0,    0
101992,19841216,    0,    0
101992,19841217,    0,    0
101992,19841218,    0,    0
101992,19841219,    0,    0
101992,19841220,    0,    0
101992,19841221,    0,    0
101992,19841222,    0,    0
101992,19841223,    0,    0
101992,19841224,    0,    0
101992,19841225,    0,    0
101992,19841226,    0,    0
101992,19841227,    0,    0
101992,19841228,    0,    0
101992,19841229,    0,    0
101992,19841230,    0,    0
101992,19841231,    0,    0
101992,19850101,    0,    0
101992,19850102,    0,    0
101992,19850103,    0,    0
101992,19850104,    8,    0
101992,19850105,    8,    0
101992,19850106,    8,    0
101992,19850107,   15,    0
101992,19850108,   15,    0
101992,19850109,   15,    0
101992,19850110,   15,    0
101992,19850111,   15,    0
101992,19850112,   15,    0
101992,19850113,   15,    0
101992,19850114,   15,    0
101992,19850115,   15,    0
101992,19850116,   15,    0
101992,19850117,   15,    0
101992,19850118,   15,    0
101992,19850119,   15,    0
101992,19850120,   15,    0
101992,19850121,   15,    0
101992,19850122,    2,    0
101992,19850123,    0,    0
101992,19850124,    0,    0
101992,19850125,    0,    0
101992,19850126,    0,    0
101992,19850127,    0,    0
101992,19850128,    0,    0
101992,19850129,    0,    0
101992,19850130,    0,    0
101992,19850131,    0,    0
101992,19850201,    0,    0
101992,19850202,    0,    0
101992,19850203,    0,    0
101992,19850204,    0,    0
101992,19850205,    0,    0
101992,19850206,    0,    0
101992,19850207,    0,    0
101992,19850208,    0,    0
101992,19850209,    0,    0
101992,19850210,    0,    0
101992,19850211,    0,    0
101992,19850212,    0,    0
101992,19850213,    0,    0
101992,19850214,    0,    0
101992,19850215,    0,    0
101992,19850216,    0,    0
101992,19850217,    0,    0
101992,19850218,    0,    0
101992,19850219,    0,    0
101992,19850220,    0,    0
101992,19850221,    0,    0
101992,19850222,    0,    0
101992,19850223,    0,    0
101992,19850224,    0,    0
101992,19850225,    0,    0
101992,19850226,    0,    0
101992,19850227,    0,    0
101992,19850228,    0,    0
101992,19850301,    0,    0
101992,19850302,    0,    0
101992,19850303,    0,    0
101992,19850304,    0,    0
101992,19850305,    0,    0
101992,19850306,    0,    0
101992,19850307,    0,    0
101992,19850308,    0,    0
101992,19850309,    0,    0
101992,19850310,    0,    0
101992,19850311,    0,    0
101992,19850312,    0,    0
101992,19850313,    0,    0
101992,19850314,    0,    0
101992,19850315,    2,    0
101992,19850316,    0,    0
101992,19850317,    0,    0
101992,19850318,    0,    0
101992,19850319,    0,    0
101992,19850320,    2,    0
101992,19850321,    0,    0
101992,19850322,    0,    0
101992,19850323,    0,    0
101992,19850324,    0,    0
101992,19850325,    0,    0
101992,19850326,    0,    0
101992,19850327,    0,    0
101992,19850328,    0,    0
101992,19850329,    0,    0
101992,19850330,    0,    0
101992,19850331,    0,    0
101992,19850401,    0,    0
101992,19850402,    0,    0
101992,19850403,    0,    0
101992,19850404,    0,    0
101992,19850405,    0,    0
101992,19850406,    0,    0
101992,19850407,    0,    0
101992,19850408,    0,    0
101992,19850409,    0,    0
101992,19850410,    0,    0
101992,19850411,    0,    0
101992,19850412,    0,    0
101992,19850413,    0,    0
101992,19850414,    0,    0
101992,19850415,    0,    0
101992,19850416,    0,    0
101992,19850417,    0,    0
101992,19850418,    0,    0
101992,19850419,    0,    0
101992,19850420,    0,    0
101992,19850421,    0,    0
101992,19850422,    0,    0
101992,19850423,    0,    0
101992,19850424,    0,    0
101992,19850425,    0,    0
101992,19850426,    0,    0
101992,19850427,    0,    0
101992,19850428,    0,    0
101992,19850429,    0,    0
101992,19850430,    0,    0
101992,19850501,    0,    0
101992,19850502,    0,    0
101992,19850503,    0,    0
101992,19850504,    0,    0
101992,19850505,    0,    0
101992,19850506,    0,    0
101992,19850507,    0,    0
101992,19850508,    0,    0
101992,19850509,    0,    0
101992,19850510,    0,    0
101992,19850511,    0,    0
101992,19850512,    0,    0
101992,19850513,    0,    0
101992,19850514,    0,    0
101992,19850515,    0,    0
101992,19850516,    0,    0
101992,19850517,    0,    0
101992,19850518,    0,    0
101992,19850519,    0,    0
101992,19850520,    0,    0
101992,19850521,    0,    0
101992,19850522,    0,    0
101992,19850523,    0,    0
101992,19850524,    0,    0
101992,19850525,    0,    0
101992,19850526,    0,    0
101992,19850527,    0,    0
101992,19850528,    0,    0
101992,19850529,    0,    0
101992,19850530,    0,    0
101992,19850531,    0,    0
101992,19850601,    0,    0
101992,19850602,    0,    0
101992,19850603,    0,    0
101992,19850604,    0,    0
101992,19850605,    0,    0
101992,19850606,    0,    0
101992,19850607,    0,    0
101992,19850608,    0,    0
101992,19850609,    0,    0
101992,19850610,    0,    0
101992,19850611,    0,    0
101992,19850612,    0,    0
101992,19850613,    0,    0
101992,19850614,    0,    0
101992,19850615,    0,    0
101992,19850616,    0,    0
101992,19850617,    0,    0
101992,19850618,    0,    0
101992,19850619,    0,    0
101992,19850620,    0,    0
101992,19850621,    0,    0
101992,19850622,    0,    0
101992,19850623,    0,    0
101992,19850624,    0,    0
101992,19850625,    0,    0
101992,19850626,    0,    0
101992,19850627,    0,    0
101992,19850628,    0,    0
101992,19850629,    0,    0
101992,19850630,    0,    0
101992,19850701,    0,    0
101992,19850702,    0,    0
101992,19850703,    0,    0
101992,19850704,    0,    0
101992,19850705,    0,    0
101992,19850706,    0,    0
101992,19850707,    0,    0
101992,19850708,    0,    0
101992,19850709,    0,    0
101992,19850710,    0,    0
101992,19850711,    0,    0
101992,19850712,    0,    0
101992,19850713,    0,    0
101992,19850714,    0,    0
101992,19850715,    0,    0
101992,19850716,    0,    0
101992,19850717,    0,    0
101992,19850718,    0,    0
101992,19850719,    0,    0
101992,19850720,    0,    0
101992,19850721,    0,    0
101992,19850722,    0,    0
101992,19850723,    0,    0
101992,19850724,    0,    0
101992,19850725,    0,    0
101992,19850726,    0,    0
101992,19850727,    0,    0
101992,19850728,    0,    0
101992,19850729,    0,    0
101992,19850730,    0,    0
101992,19850731,    0,    0
101992,19850801,    0,    0
101992,19850802,    0,    0
101992,19850803,    0,    0
101992,19850804,    0,    0
101992,19850805,    0,    0
101992,19850806,    0,    0
101992,19850807,    0,    0
101992,19850808,    0,    0
101992,19850809,    0,    0
101992,19850810,    0,    0
101992,19850811,    0,    0
101992,19850812,    0,    0
101992,19850813,    0,    0
101992,19850814,    0,    0
101992,19850815,    0,    0
101992,19850816,    0,    0
101992,19850817,    0,    0
101992,19850818,    0,    0
101992,19850819,    0,    0
101992,19850820,    0,    0
101992,19850821,    0,    0
101992,19850822,    0,    0
101992,19850823,    0,    0
101992,19850824,    0,    0
101992,19850825,    0,    0
101992,19850826,    0,    0
101992,19850827,    0,    0
101992,19850828,    0,    0
101992,19850829,    0,    0
101992,19850830,    0,    0
101992,19850831,    0,    0
101992,19850901,    0,    0
101992,19850902,    0,    0
101992,19850903,    0,    0
101992,19850904,    0,    0
101992,19850905,    0,    0
101992,19850906,    0,    0
101992,19850907,    0,    0
101992,19850908,    0,    0
101992,19850909,    0,    0
101992,19850910,    0,    0
101992,19850911,    0,    0
101992,19850912,    0,    0
101992,19850913,    0,    0
101992,19850914,    0,    0
101992,19850915,    0,    0
101992,19850916,    0,    0
101992,19850917,    0,    0
101992,19850918,    0,    0
101992,19850919,    0,    0
101992,19850920,    0,    0
101992,19850921,    0,    0
101992,19850922,    0,    0
101992,19850923,    0,    0
101992,19850924,    0,    0
101992,19850925,    0,    0
101992,19850926,    0,    0
101992,19850927,    0,    0
101992,19850928,    0,    0
101992,19850929,    0,    0
101992,19850930,    0,    0
101992,19851001,    0,    0
101992,19851002,    0,    0
101992,19851003,    0,    0
101992,19851004,    0,    0
101992,19851005,    0,    0
101992,19851006,    0,    0
101992,19851007,    0,    0
101992,19851008,    0,    0
101992,19851009,    0,    0
101992,19851010,    0,    0
101992,19851011,    0,    0
101992,19851012,    0,    0
101992,19851013,    0,    0
101992,19851014,    0,    0
101992,19851015,    0,    0
101992,19851016,    0,    0
101992,19851017,    0,    0
101992,19851018,    0,    0
101992,19851019,    0,    0
101992,19851020,    0,    0
101992,19851021,    0,    0
101992,19851022,    0,    0
101992,19851023,    0,    0
101992,19851024,    0,    0
101992,19851025,    0,    0
101992,19851026,    0,    0
101992,19851027,    0,    0
101992,19851028,    0,    0
